job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,folder,emb_e_dim,emb_r_dim,train_type,num_negs_s,num_negs_o,label_smoothing,train_loss,margin,transe_l_norm,train_optimizer,train_batch_size,train_lr,train_lr_scheduler,train_lr_scheduler_patience,emb_regularize,emb_regularize_p,emb_e_regularize_weight,emb_r_regularize_weight,emb_regularize_weighted,transe_normalize_e,transe_normalize_r,emb_e_dropout,emb_r_dropout,conve_feature_map_dropout,conve_projection_dropout,emb_initialize,emb_initialize_normal_std,emb_initialize_uniform_interval,raw_mrr,raw_hits@1,raw_hits@3,raw_hits@10,fil_mrr,fil_hits@1,fil_hits@3,fil_hits@10,fwt_mrr,fwt_hits@1,fwt_hits@3,fwt_hits@10
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.0325186471,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,256,256,1vsAll,,,0,bce,1,,Adagrad,512,0.0013477686,ReduceLROnPlateau,5,lp,2,0.000000001,1.21664938530715E-12,1,,,-0.148370266,0.346598208,0.0982883573,0.3648747206,xavier_uniform_,0.000036133,-0.3685930928,0.0322632358,0.0134017682,0.0308240652,0.0672939867,0.0324967671,0.0134017682,0.0308240652,0.0674935877,0.0325186471,0.0134017682,0.0308240652,0.0674935877
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.0387144378,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,512,512,1vsAll,,,0,bce,1,,Adam,128,0.4428352482,ReduceLROnPlateau,6,lp,1,1.45085381738029E-16,0.000004934,0,,,0.4862400889,-0.1121920347,0.4827226102,0.2173495144,normal_,0.0949539455,-0.7681480288,0.038435935,0.0215854011,0.041602511,0.0666096359,0.0387080297,0.0218990594,0.0416880511,0.0667522103,0.0387144378,0.0218990594,0.0416880511,0.0667807236
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,165,,,,mean_reciprocal_rank_filtered_with_test,0.2506863227,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,512,512,1vsAll,,,0,bce,1,,Adam,1024,0.0057872239,ReduceLROnPlateau,8,lp,3,0.0033868931,6.33826455885596E-09,0,,,-0.3443184644,0.182161808,0.2718310952,0.006293186,uniform_,0.0013652578,-0.6635900701,0.183186654,0.1227544919,0.1918163598,0.3055603206,0.2369269552,0.1679213047,0.2556886077,0.3740518987,0.2506863227,0.1822355241,0.270829767,0.3850869536
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2988137564,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,128,128,1vsAll,,,0,bce,1,,Adagrad,1024,0.3241364344,ReduceLROnPlateau,9,,,1.95568147160578E-12,1.29922114821867E-20,1,,,0.3731771111,0.0758895874,0.018066626,0.1500279605,xavier_uniform_,0.005051696,-0.5887110831,0.1915975527,0.1231822073,0.2007698864,0.3329341412,0.2662912735,0.1808383167,0.2952665985,0.4355574548,0.2988137564,0.2158825248,0.3288280666,0.4595380723
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.1585461193,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,128,128,1vsAll,,,0,bce,1,,Adam,512,0.0024870173,ReduceLROnPlateau,6,lp,1,0.000165038,5.40049486550729E-15,0,,,-0.0915009975,-0.4818651322,0.0670258552,0.3942069113,uniform_,1.27536279914726E-05,-0.2752399204,0.1269285091,0.0903336182,0.1357855648,0.2015397698,0.1515180716,0.1107499301,0.1667236984,0.2339606434,0.1585461193,0.1185628772,0.1744796187,0.237011686
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.1394995305,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,512,512,1vsAll,,,0,bce,1,,Adam,128,0.8158462392,ReduceLROnPlateau,10,lp,3,1.21813214111939E-19,5.79029690590365E-19,0,,,0.2000107765,0.286151588,0.1842893511,0.3235306144,xavier_uniform_,0.0156859385,-0.1687135975,0.123783251,0.0905617326,0.1247790158,0.190276593,0.1373017219,0.1007413715,0.1439121813,0.2071571201,0.1394995305,0.1025092676,0.1474194527,0.2095523179
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2963433345,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,256,256,1vsAll,,,0,bce,1,,Adagrad,256,0.0329269671,ReduceLROnPlateau,1,lp,1,6.10124647908799E-16,1.03145505742114E-16,1,,,0.0064222813,-0.4165049419,0.1530208886,0.419192791,xavier_normal_,0.0436974906,-0.1996893448,0.1788632139,0.1113487333,0.1830054224,0.3218990564,0.2721759884,0.1884516627,0.2962931395,0.4428001046,0.2963433345,0.2127174288,0.3220416307,0.4637011588
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3297659981,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,256,256,1vsAll,,,0,bce,1,,Adagrad,256,0.007935981,ReduceLROnPlateau,7,lp,3,8.35630754338032E-07,6.13389737014353E-14,1,,,-0.4837638736,-0.1307338476,0.2290810794,0.0637265667,xavier_normal_,7.43868427507362E-05,-0.9841403685,0.18006203,0.1113772467,0.1861705184,0.3246934712,0.294584631,0.2044197321,0.324750483,0.478215009,0.3297659981,0.2419731915,0.3595950902,0.5074992776
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.3120412078,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,256,256,1vsAll,,,0,bce,1,,Adam,1024,0.0835358558,ReduceLROnPlateau,2,,,3.02399276054817E-18,2.52058834509503E-18,0,,,0.4262626767,-0.1896412373,0.049346298,0.1246783286,uniform_,0.0076255384,-0.5570633896,0.1913109189,0.1205873936,0.2000570297,0.3369831741,0.2848063917,0.1964357048,0.312061578,0.4645280838,0.3120412078,0.2249215841,0.3415454924,0.4879954457
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2045795825,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,256,256,1vsAll,,,0,bce,1,,Adagrad,256,0.0014037237,ReduceLROnPlateau,0,lp,2,1.23396220647721E-08,1.45887504189581E-06,1,,,-0.4167826995,-0.0518043041,0.3030900359,0.2192191184,xavier_uniform_,0.0018995349,-0.6945642974,0.1490643991,0.1023666933,0.1573139429,0.2452523559,0.1898768172,0.1364699155,0.2072426528,0.2982321084,0.2045795825,0.1525520384,0.222840026,0.3087254167
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,220,,,,mean_reciprocal_rank_filtered_with_test,0.0809796771,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,128,128,1vsAll,,,0,bce,1,,Adam,512,0.0004190374,ReduceLROnPlateau,4,lp,2,0.0160799348,1.26861089428883E-11,0,,,-0.2861475348,0.0101155043,0.197829783,0.16337125,normal_,0.0001104091,-0.8901154882,0.0778305693,0.0590533204,0.075990878,0.1073852256,0.0806533905,0.0592529215,0.0807527825,0.1134017706,0.0809796771,0.0592529215,0.081180498,0.1141146272
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.2893817833,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,128,128,1vsAll,,,0,bce,1,,Adam,256,0.0125120793,ReduceLROnPlateau,9,lp,3,1.99519199427313E-17,2.1287522461165E-07,0,,,-0.3374566287,-0.0850317478,0.0142115997,0.2436515242,xavier_uniform_,0.6802197399,-0.6121189044,0.1648314003,0.1014542356,0.1667522043,0.2991445661,0.2663467429,0.1818933487,0.2901910543,0.4416880608,0.2893817833,0.2052751631,0.3154833317,0.4609352648
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.0011233634,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,128,128,1vsAll,,,0,bce,1,,Adagrad,256,0.0003828267,ReduceLROnPlateau,3,,,1.75028491336533E-14,6.12481469746278E-16,1,,,-0.1708579063,-0.3900783435,0.3715292811,0.3854361773,uniform_,0.0042690293,-0.4181109444,0.0011043191,2.85143996734405E-05,0.0003992016,0.0013116624,0.0011207959,2.85143996734405E-05,0.0003992016,0.0013401768,0.0011233634,2.85143996734405E-05,0.0003992016,0.0013401768
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.285099444,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,512,512,1vsAll,,,0,bce,1,,Adagrad,512,0.0250303463,ReduceLROnPlateau,3,lp,3,6.54539349821466E-12,0.0008601286,1,,,0.3083075881,0.2474626303,0.4514505565,0.0552811287,normal_,0.1284512406,-0.8614996813,0.1787984995,0.1149415448,0.1867978275,0.3075278103,0.2559414096,0.1750213802,0.2793840766,0.4187339544,0.285099444,0.2045908123,0.311434269,0.4453949332
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.0305030425,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,256,256,1vsAll,,,0,bce,1,,Adagrad,128,0.1182293909,ReduceLROnPlateau,1,,,3.29218692750877E-11,9.28482033864835E-19,1,,,0.0620448589,0.3194363713,0.3792957962,0.330378294,uniform_,4.2833268977867E-05,-0.0246233131,0.0294623713,0.0104647847,0.0365554616,0.05121186,0.0303971995,0.0104647847,0.0368691199,0.0526946113,0.0305030425,0.010493299,0.0369546637,0.0534074716
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,130,,,,mean_reciprocal_rank_filtered_with_test,0.3208586454,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,512,512,1vsAll,,,0,bce,1,,Adagrad,256,0.14782316,ReduceLROnPlateau,6,lp,3,4.04380647930915E-14,5.14493421478814E-05,1,,,0.0654499531,-0.275708884,0.3129597008,0.2621905208,xavier_uniform_,0.2631391013,-0.4731502766,0.1788342957,0.1109495312,0.1843170822,0.3204733431,0.2874922588,0.1970059872,0.31773597,0.469746232,0.3208586454,0.2328771055,0.3505275249,0.497462213
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.000948225,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,512,512,1vsAll,,,0,bce,1,,Adam,1024,0.2087989021,ReduceLROnPlateau,7,lp,1,0.0269694088,0.0021052001,0,,,0.4462426305,0.1557327509,0.2408191264,0.0328318961,xavier_normal_,0.0003925065,-0.9451672069,0.0009323612,0.0002281152,0.0005132592,0.0007698888,0.0009472908,0.0002281152,0.0005132592,0.0007984032,0.000948225,0.0002281152,0.0005132592,0.0007984032
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.0250110044,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,512,512,1vsAll,,,0,bce,1,,Adagrad,1024,0.0038284789,ReduceLROnPlateau,9,lp,2,5.53130408612925E-15,2.04139751957669E-08,1,,,-0.2298717797,-0.3121475428,0.156964004,0.2925595641,uniform_,0.2226119556,-0.1297490004,0.0248690189,0.0067293984,0.0193327628,0.0670088381,0.0249994901,0.0067293984,0.0193327628,0.067122899,0.0250110044,0.0067293984,0.0193327628,0.067122899
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2446650783,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,128,128,1vsAll,,,0,bce,1,,Adagrad,128,0.0136686949,ReduceLROnPlateau,8,lp,1,2.99305207525622E-10,1.54883340329179E-10,1,,,-0.2055387199,0.4552976489,0.4301021695,0.4576217532,xavier_normal_,0.0002191311,-0.079689348,0.1674207946,0.1099515259,0.1758483052,0.2817507684,0.2213221019,0.1523524374,0.2413743883,0.356230408,0.2446650783,0.1765041351,0.2661533952,0.3752209842
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,115,,,,mean_reciprocal_rank_filtered_with_test,0.2993915629,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,512,512,1vsAll,,,0,bce,1,,Adam,512,0.0021081612,ReduceLROnPlateau,2,lp,1,1.89110710018653E-20,6.32887927265403E-11,0,,,-0.032469064,0.4220245481,0.1257207841,0.4508055747,xavier_normal_,0.0783533504,-0.2230414959,0.1546395769,0.0937268287,0.1521528363,0.2866267562,0.2718478501,0.1832905561,0.2984316945,0.4569432437,0.2993915629,0.2120045573,0.3272312582,0.4807242751
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,100,,,,mean_reciprocal_rank_filtered_with_test,0.2839507648,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,512,512,1vsAll,,,0,bce,1,,Adam,256,0.0213792675,ReduceLROnPlateau,5,,,0.0001002596,0.0003526052,0,,,0.1721286774,-0.3674843609,0.117831327,0.2709908187,normal_,0.0008051302,-0.3295563747,0.1675863118,0.1008554325,0.1719703376,0.3074992895,0.2630738523,0.1792700291,0.2864556611,0.4354148805,0.2839507648,0.2005132586,0.308867991,0.4545765519
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,60,,,,mean_reciprocal_rank_filtered_with_test,0.3253880353,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,128,128,1vsAll,,,0,bce,1,,Adam,1024,0.0008898239,ReduceLROnPlateau,4,,,8.62891360009361E-17,2.5062481495474E-14,0,,,-0.2774387002,-0.2263246775,0.4553393722,0.0861996934,xavier_normal_,0.0265974483,-0.838102708,0.1884217196,0.1191331595,0.1960079819,0.3330481946,0.2912415125,0.2017964125,0.32135728,0.4723695517,0.3253880353,0.2377815843,0.3565155268,0.5010835528
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2066700862,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,256,256,1vsAll,,,0,bce,1,,Adagrad,1024,0.0037277548,ReduceLROnPlateau,5,lp,3,1.5489217283455E-11,7.91241381197986E-12,1,,,-0.459247414,0.1018258333,0.4865861535,0.1858519614,xavier_normal_,0.0369021432,-0.8071899324,0.1492552005,0.1021100655,0.1568291932,0.2440832555,0.1904010896,0.1370401978,0.2058454454,0.2963786721,0.2066700862,0.1550042778,0.2218135148,0.3093527257
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.1314856476,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,128,128,1vsAll,,,0,bce,1,,Adam,256,0.2275655563,ReduceLROnPlateau,8,lp,3,2.26964838329039E-05,2.52432784731299E-16,0,,,0.2400689125,-0.4459189586,0.4105292261,0.4260480106,xavier_normal_,0.0001335228,-0.1187073504,0.1166564123,0.0908753946,0.1197319627,0.1712004542,0.1289921274,0.1006558314,0.1357855648,0.1875677258,0.1314856476,0.1029084697,0.1389791816,0.1889364123
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,380,,,,mean_reciprocal_rank_filtered_with_test,0.3282029412,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,256,256,1vsAll,,,0,bce,1,,Adagrad,256,0.6982341338,ReduceLROnPlateau,8,lp,2,1.14307370883994E-07,2.22259081217411E-17,1,,,0.3195537925,-0.1564328671,0.2600996792,0.1002754867,normal_,2.08503504460878E-05,-0.6402354752,0.183686394,0.1159680635,0.190476194,0.3229826093,0.2917584752,0.2008554339,0.3217850029,0.478015393,0.3282029412,0.2384659201,0.3588252068,0.5083832145
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,355,,,,mean_reciprocal_rank_filtered_with_test,0.2923719525,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,128,128,1vsAll,,,0,bce,1,,Adam,128,0.0388393217,ReduceLROnPlateau,0,,,0.0005146097,8.90343008702309E-20,0,,,0.3880807757,0.0465517044,0.2913219035,0.1256327182,xavier_uniform_,1.54563985754691E-05,-0.733525676,0.1937954866,0.1243798137,0.2038779557,0.3345879614,0.2637443027,0.1782720238,0.2901625335,0.4381807745,0.2923719525,0.2085258067,0.3210721314,0.4594525099
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.2369779136,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,512,512,1vsAll,,,0,bce,1,,Adagrad,512,0.5213242062,ReduceLROnPlateau,7,lp,2,2.370660733004E-09,0.086140413,1,,,0.1192567348,0.4919795394,0.0866055265,0.4877542853,normal_,0.0022492261,-0.2986413044,0.161241816,0.1029940099,0.1640148312,0.2783860862,0.2168639284,0.1421442777,0.2317935526,0.3666951656,0.2369779136,0.162360996,0.2521243095,0.3856857717
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3033702684,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,128,128,1vsAll,,,0,bce,1,,Adagrad,512,0.0529581261,ReduceLROnPlateau,4,lp,3,0.000000354,7.91108907927732E-06,1,,,0.2526236176,-0.0165892839,0.2095892578,0.1949078739,xavier_normal_,0.0002592944,-0.913459019,0.1914482558,0.124408327,0.2003421783,0.3281722367,0.2699910725,0.1872540563,0.2950384915,0.4366410077,0.3033702684,0.2240091264,0.3288565576,0.4604790509
df4cfb10,fb15k-237,conve,1,search,1vsAll,valid,335,,,,mean_reciprocal_rank_filtered_with_test,0.1325096041,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-bce,512,512,1vsAll,,,0,bce,1,,Adagrad,128,0.0006501903,ReduceLROnPlateau,2,lp,1,2.10587098119413E-13,7.18778731880643E-10,1,,,-0.3943564072,0.2115101814,0.0454507545,0.0307180043,normal_,0.4570034101,-0.518033526,0.1175112665,0.0877388045,0.128542915,0.1779583693,0.130809252,0.1021956056,0.1435129791,0.1850299388,0.1325096041,0.1044767573,0.1445965171,0.185628742
a0b49a69,fb15k-237,conve,1,search,1vsAll,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.3325569286,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-kl,256,256,1vsAll,,,0,kl,1,,Adagrad,256,0.007935981,ReduceLROnPlateau,7,lp,3,8.35630754338032E-07,6.13389737014353E-14,1,,,-0.4837638736,-0.1307338476,0.2290810794,0.0637265667,xavier_normal_,7.43868427507362E-05,-0.9841403685,0.1775393967,0.109295696,0.181807816,0.3209865987,0.2950994495,0.2049900144,0.3251211941,0.478015393,0.3325569286,0.244824633,0.3634160161,0.5091816187
a0b49a69,fb15k-237,conve,1,search,1vsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.3196646328,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-kl,256,256,1vsAll,,,0,kl,1,,Adagrad,256,0.0329269671,ReduceLROnPlateau,1,lp,1,6.10124647908799E-16,1.03145505742114E-16,1,,,0.0064222813,-0.4165049419,0.1530208886,0.419192791,xavier_normal_,0.0436974906,-0.1996893448,0.1650135276,0.1011120602,0.1656116396,0.3003421724,0.2867575675,0.1973196417,0.3144567907,0.4716281593,0.3196646328,0.2321072072,0.3485029936,0.4989164472
a0b49a69,fb15k-237,conve,1,search,1vsAll,valid,225,,,,mean_reciprocal_rank_filtered_with_test,0.334249971,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-kl,128,128,1vsAll,,,0,kl,1,,Adagrad,1024,0.3241364344,ReduceLROnPlateau,9,,,1.95568147160578E-12,1.29922114821867E-20,1,,,0.3731771111,0.0758895874,0.018066626,0.1500279605,xavier_uniform_,0.005051696,-0.5887110831,0.1952209699,0.1248360425,0.2027944177,0.3435129821,0.2985057508,0.2073852271,0.3297405243,0.4847162664,0.334249971,0.2454234362,0.3669803143,0.5119475126
a0b49a69,fb15k-237,conve,1,search,1vsAll,valid,200,,,,mean_reciprocal_rank_filtered_with_test,0.2811446582,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-kl,512,512,1vsAll,,,0,kl,1,,Adam,1024,0.0057872239,ReduceLROnPlateau,8,lp,3,0.0033868931,6.33826455885596E-09,0,,,-0.3443184644,0.182161808,0.2718310952,0.006293186,uniform_,0.0013652578,-0.6635900701,0.1923767699,0.1250641644,0.2019674927,0.3302252591,0.2612216137,0.1816937476,0.2827487886,0.4219846129,0.2811446582,0.201910466,0.3043341935,0.4401197731
a0b49a69,fb15k-237,conve,1,search,1vsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.267382005,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-kl,128,128,1vsAll,,,0,kl,1,,Adam,1024,0.0755799237,ReduceLROnPlateau,3,lp,2,5.90928710832608E-19,0.0097697601,0,,,0.1341295242,0.396330893,0.3442358077,0.4789464176,xavier_uniform_,0.8225850313,-0.37912787,0.1735995921,0.1067293957,0.1800969541,0.3130310774,0.2485042471,0.1648702621,0.2730824053,0.4206444323,0.267382005,0.182891354,0.2946107686,0.4382948279
a0b49a69,fb15k-237,conve,1,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.067938544,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-kl,512,512,1vsAll,,,0,kl,1,,Adam,128,0.8158462392,ReduceLROnPlateau,10,lp,3,1.21813214111939E-19,5.79029690590365E-19,0,,,0.2000107765,0.286151588,0.1842893511,0.3235306144,xavier_uniform_,0.0156859385,-0.1687135975,0.0643795278,0.0551183335,0.0650413483,0.0803820938,0.0675101248,0.0579412617,0.0694895908,0.0825491846,0.067938544,0.0584260039,0.0700028539,0.0827202722
a0b49a69,fb15k-237,conve,1,search,1vsAll,valid,95,,,,mean_reciprocal_rank_filtered_with_test,0.0724978962,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-kl,512,512,1vsAll,,,0,kl,1,,Adam,128,0.4428352482,ReduceLROnPlateau,6,lp,1,1.45085381738029E-16,0.000004934,0,,,0.4862400889,-0.1121920347,0.4827226102,0.2173495144,normal_,0.0949539455,-0.7681480288,0.0683450134,0.0545765609,0.0721699446,0.0894781873,0.0718941442,0.0584260039,0.0762475058,0.0921585411,0.0724978962,0.0591958947,0.076846309,0.0923581421
a0b49a69,fb15k-237,conve,1,search,1vsAll,valid,180,,,,mean_reciprocal_rank_filtered_with_test,0.2032766637,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-kl,128,128,1vsAll,,,0,kl,1,,Adam,512,0.0024870173,ReduceLROnPlateau,6,lp,1,0.000165038,5.40049486550729E-15,0,,,-0.0915009975,-0.4818651322,0.0670258552,0.3942069113,uniform_,1.27536279914726E-05,-0.2752399204,0.1497667472,0.1031365842,0.1574279964,0.2443684042,0.1888872785,0.1345594525,0.2072426528,0.2996293008,0.2032766637,0.1518962085,0.2214143127,0.3066723645
a0b49a69,fb15k-237,conve,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3257832828,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-kl,256,256,1vsAll,,,0,kl,1,,Adagrad,512,0.0013477686,ReduceLROnPlateau,5,lp,2,0.000000001,1.21664938530715E-12,1,,,-0.148370266,0.346598208,0.0982883573,0.3648747206,xavier_uniform_,0.000036133,-0.3685930928,0.192751634,0.1230681464,0.2015968114,0.3376960456,0.2885542809,0.2023666948,0.316909045,0.4611633718,0.3257832828,0.2424009144,0.3536070585,0.4946963191
a0b49a69,fb15k-237,conve,1,search,1vsAll,valid,195,,,,mean_reciprocal_rank_filtered_with_test,0.3026740604,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-kl,256,256,1vsAll,,,0,kl,1,,Adam,1024,0.0835358558,ReduceLROnPlateau,2,,,3.02399276054817E-18,2.52058834509503E-18,0,,,0.4262626767,-0.1896412373,0.049346298,0.1246783286,uniform_,0.0076255384,-0.5570633896,0.1894814445,0.1189620718,0.1978329122,0.3367835879,0.2756520998,0.1878813803,0.3034217358,0.4526090622,0.3026740604,0.2180781215,0.3295694292,0.4724265635
a0b49a69,fb15k-237,conve,1,search,1vsAll,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.141246483,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-kl,128,128,1vsAll,,,0,kl,1,,Adam,512,0.0004190374,ReduceLROnPlateau,4,lp,2,0.0160799348,1.26861089428883E-11,0,,,-0.2861475348,0.0101155043,0.197829783,0.16337125,normal_,0.0001104091,-0.8901154882,0.1134180022,0.0847162828,0.1175933853,0.1724550873,0.1357502489,0.1045337915,0.1445109844,0.2000285089,0.141246483,0.1103222147,0.1511833519,0.2036498487
a0b49a69,fb15k-237,conve,1,search,1vsAll,valid,35,,,,mean_reciprocal_rank_filtered_with_test,0.2955660944,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-kl,128,128,1vsAll,,,0,kl,1,,Adam,256,0.0125120793,ReduceLROnPlateau,9,lp,3,1.99519199427313E-17,2.1287522461165E-07,0,,,-0.3374566287,-0.0850317478,0.0142115997,0.2436515242,xavier_uniform_,0.6802197399,-0.6121189044,0.1662844233,0.102537781,0.168291986,0.3007698953,0.2713874149,0.1868263483,0.2964927256,0.4449672103,0.2955660944,0.2107499242,0.321129173,0.4688337743
a0b49a69,fb15k-237,conve,1,search,1vsAll,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.3329594717,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-kl,256,256,1vsAll,,,0,kl,1,,Adagrad,256,0.0014037237,ReduceLROnPlateau,0,lp,2,1.23396220647721E-08,1.45887504189581E-06,1,,,-0.4167826995,-0.0518043041,0.3030900359,0.2192191184,xavier_uniform_,0.0018995349,-0.6945642974,0.1908371037,0.1210436299,0.1975762695,0.3374394178,0.2932735255,0.2052466422,0.3232107162,0.4696891904,0.3329594717,0.2471057922,0.3637011647,0.5049900413
a0b49a69,fb15k-237,conve,1,search,1vsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.0426702921,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-kl,512,512,1vsAll,,,0,kl,1,,Adam,1024,0.2087989021,ReduceLROnPlateau,7,lp,1,0.0269694088,0.0021052001,0,,,0.4462426305,0.1557327509,0.2408191264,0.0328318961,xavier_normal_,0.0003925065,-0.9451672069,0.0426004123,0.0410892516,0.0414599366,0.0450527519,0.0426658576,0.0410892516,0.0415739939,0.0451097786,0.0426702921,0.0410892516,0.041602511,0.0451097786
a0b49a69,fb15k-237,conve,1,search,1vsAll,valid,125,,,,mean_reciprocal_rank_filtered_with_test,0.3103894889,/work/pi1/iclr2020/fb15k-237/conve-1vsAll-kl,512,512,1vsAll,,,0,kl,1,,Adagrad,256,0.14782316,ReduceLROnPlateau,6,lp,3,4.04380647930915E-14,5.14493421478814E-05,1,,,0.0654499531,-0.275708884,0.3129597008,0.2621905208,xavier_uniform_,0.2631391013,-0.4731502766,0.1536989915,0.0923011154,0.1510407776,0.2880809903,0.2788071458,0.18984887,0.305075556,0.462988317,0.3103894889,0.2222982645,0.3388651311,0.490903914
