job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,folder,emb_e_dim,emb_r_dim,train_type,num_negs_s,num_negs_o,label_smoothing,train_loss,margin,transe_l_norm,train_optimizer,train_batch_size,train_lr,train_lr_scheduler,train_lr_scheduler_patience,emb_regularize,emb_regularize_p,emb_e_regularize_weight,emb_r_regularize_weight,emb_regularize_weighted,transe_normalize_e,transe_normalize_r,emb_e_dropout,emb_r_dropout,conve_feature_map_dropout,conve_projection_dropout,emb_initialize,emb_initialize_normal_std,emb_initialize_uniform_interval,raw_mrr,raw_hits@1,raw_hits@3,raw_hits@10,fil_mrr,fil_hits@1,fil_hits@3,fil_hits@10,fwt_mrr,fwt_hits@1,fwt_hits@3,fwt_hits@10
8319c14d,wnrr,complex,1,search,1vsAll,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.0030969118,/work/pi1/iclr2020/wnrr/complex-1vsAll-bce,256,256,1vsAll,,,0,bce,1,,Adagrad,1024,0.0014309326,ReduceLROnPlateau,9,,,6.54747209382999E-10,3.09682142351644E-12,0,,,0.4441971779,-0.3156849444,0.2,0.3,xavier_uniform_,0.1003523226,-0.9484858561,0.0030954307,0.0004943968,0.0011535926,0.0060975607,0.003096754,0.0004943968,0.0011535926,0.0060975607,0.0030969118,0.0004943968,0.0011535926,0.0060975607
8319c14d,wnrr,complex,1,search,1vsAll,valid,40,,,,mean_reciprocal_rank_filtered_with_test,0.3918831209,/work/pi1/iclr2020/wnrr/complex-1vsAll-bce,512,512,1vsAll,,,0,bce,1,,Adam,128,0.0045900393,ReduceLROnPlateau,4,lp,1,9.08428136275733E-05,2.51717573472611E-07,1,,,-0.3640178591,-0.2493017316,0.2,0.3,xavier_normal_,0.0387055412,-0.6066909127,0.2307938819,0.1288727671,0.3099868,0.4147989452,0.3870810985,0.3653592467,0.3974950314,0.4241924882,0.3918831209,0.3745879829,0.397824645,0.4243572652
8319c14d,wnrr,complex,0,search,1vsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.017251683,/work/pi1/iclr2020/wnrr/complex-1vsAll-bce,128,128,1vsAll,,,0,bce,1,,Adagrad,512,0.5033757903,ReduceLROnPlateau,7,lp,2,1.48371000847612E-18,1.43621759987118E-18,0,,,0.0476195812,0.4431256652,0.2,0.3,uniform_,9.08034024262762E-05,-0.3109555604,0.0140917834,0.0036255766,0.0130191166,0.0311469994,0.0172193008,0.00774555,0.0156558994,0.0326301903,0.017251683,0.00774555,0.0156558994,0.0326301903
8319c14d,wnrr,complex,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3754218145,/work/pi1/iclr2020/wnrr/complex-1vsAll-bce,256,256,1vsAll,,,0,bce,1,,Adagrad,128,0.1298259799,ReduceLROnPlateau,5,lp,3,1.02191560371052E-08,1.07893419060605E-13,0,,,-0.2707311362,-0.2531777322,0.2,0.3,normal_,0.1576311011,-0.8799091442,0.2150938252,0.1207976267,0.2870797515,0.3864535093,0.369857436,0.3541529179,0.3775543869,0.393045485,0.3754218145,0.3650296628,0.3777191639,0.3932102621
8319c14d,wnrr,complex,1,search,1vsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.0075871864,/work/pi1/iclr2020/wnrr/complex-1vsAll-bce,512,512,1vsAll,,,0,bce,1,,Adam,1024,0.0003385821,ReduceLROnPlateau,7,,,9.5841732831856E-13,0.0228586277,1,,,0.079317987,0.0564395785,0.2,0.3,xavier_normal_,0.0003706651,-0.2092997824,0.0075707212,0.0008239947,0.0080751479,0.0194462743,0.0075734113,0.0008239947,0.0080751479,0.0194462743,0.0075871864,0.0008239947,0.0082399473,0.0194462743
8319c14d,wnrr,complex,1,search,1vsAll,valid,25,,,,mean_reciprocal_rank_filtered_with_test,0.0008422654,/work/pi1/iclr2020/wnrr/complex-1vsAll-bce,256,256,1vsAll,,,0,bce,1,,Adagrad,128,0.0072551922,ReduceLROnPlateau,1,,,2.26621042351221E-17,4.8889205308421E-17,0,,,-0.2218094766,0.3806202412,0.2,0.3,uniform_,6.92256460473749E-05,-0.3596883671,0.0008422252,0,0.0004943968,0.0018127883,0.0008422642,0,0.0004943968,0.0018127883,0.0008422654,0,0.0004943968,0.0018127883
8319c14d,wnrr,complex,0,search,1vsAll,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.0092782214,/work/pi1/iclr2020/wnrr/complex-1vsAll-bce,128,128,1vsAll,,,0,bce,1,,Adam,256,0.2886456406,ReduceLROnPlateau,10,,,0.0015036897,0.000000002,1,,,0.4132087827,-0.1868100166,0.2,0.3,normal_,0.0247235048,-0.5342089622,0.0092694811,0.0039551747,0.0074159522,0.0191166773,0.0092782201,0.0039551747,0.0074159522,0.0191166773,0.0092782214,0.0039551747,0.0074159522,0.0191166773
8319c14d,wnrr,complex,0,search,1vsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.0119220278,/work/pi1/iclr2020/wnrr/complex-1vsAll-bce,128,128,1vsAll,,,0,bce,1,,Adam,1024,0.0385857209,ReduceLROnPlateau,5,lp,2,1.68579928679207E-15,0.000000034,1,,,-0.4150002375,0.3426038623,0.2,0.3,uniform_,0.2507726966,-0.1051525552,0.0104982436,0.0041199736,0.0107119316,0.0192814767,0.0118944939,0.0060975607,0.012030323,0.0196110737,0.0119220278,0.0060975607,0.012030323,0.0196110737
8319c14d,wnrr,complex,1,search,1vsAll,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.0032176557,/work/pi1/iclr2020/wnrr/complex-1vsAll-bce,256,256,1vsAll,,,0,bce,1,,Adagrad,256,0.000969849,ReduceLROnPlateau,3,,,2.527265639276E-10,1.24622283403068E-20,0,,,0.2314143777,-0.0979986489,0.2,0.3,xavier_uniform_,0.0010510133,-0.8056538317,0.0031864764,0.0014831905,0.0018127883,0.0052735661,0.0032175535,0.0014831905,0.0019775874,0.0052735661,0.0032176557,0.0014831905,0.0019775874,0.0052735661
8319c14d,wnrr,complex,1,search,1vsAll,valid,50,,,,mean_reciprocal_rank_filtered_with_test,0.0409600139,/work/pi1/iclr2020/wnrr/complex-1vsAll-bce,256,256,1vsAll,,,0,bce,1,,Adam,512,0.0024573814,ReduceLROnPlateau,9,lp,3,1.08584236095707E-05,6.55217798803444E-06,1,,,-0.092702359,-0.4612573534,0.2,0.3,xavier_normal_,3.65437581053422E-05,-0.655262252,0.0394123935,0.0234014504,0.0420237295,0.0682267621,0.0408470566,0.0250494387,0.0433421209,0.0688859597,0.0409600139,0.0252142381,0.0433421209,0.0688859597
